高中英语单词表
 equivalent [ ] adj.相等的, 相当的, 同意义的n.等价物, 相等物
 equivocal [] adj.意义不明确的, 模棱两可的, 可疑的
 eradicate [ ] v.根除
 erase [] vt.抹去, 擦掉, 消磁, <俚>杀死
erect [] adj.直立的, 竖立的, 笔直的vt.盖, 使竖立, 使直立,
树立, 建立vi.[生理]勃起

 erode [] vt.侵蚀, 腐蚀, 使变化vi.受腐蚀, 逐渐消蚀掉
 erosion [] n.腐蚀, 侵蚀
 err [ ] vi.犯错, 做错, 犯罪, [废]走上歧途
 errand [] n.差事, 差使, 使命
erratic [] adj.无确定路线, 不稳定的, 奇怪的n.古怪的人, 漂泊
无定的人

 erroneous [] adj.错误的, 不正确的
 erupt [ ] vt.喷出vi.爆发
 escalate [ ] vi.逐步升高, 逐步增强vt.使逐步上升
 escalator [] n.<美>电动扶梯, 自动扶梯
escort [] n.护卫(队), 护送, 陪同(人员), 护卫队v.护卫, 护
送, 陪同

essay [] vt.企图, 尝试n.企图, 散文, 小品文, 随笔, 短文,
评论

 essence [] n.基本, [哲]本质, 香精
essential [] adj.本质的, 实质的, 基本的, 提炼的, 精华的n.本
质, 实质, 要素, 要点

establish [] vt.建立, 设立, 安置, 使定居, 使人民接受, 确定v.
建立

 estate [] n.状态, 不动产, 时期, 阶层, 财产
 esteem [] vt.把...看作, 尊敬, 尊重, 认为n.尊敬, 尊重
 estimate [ ] v.估计, 估价, 评估n.估计, 估价, 评估
 estuary [] n.河口, 江口
 eternal [ ] adj.永恒的, 永远的, 不灭的, 没完没了的
 ethereal [ ] adj.轻的, 天上的, 象空气的
 ethnic [] adj.人种的, 种族的, 异教徒的
 etiquette [] n.礼节
 eucalyptus [] n.[植]桉树
 evacuate [ ] v.疏散, 撤出, 排泄
 evade [] v.规避, 逃避, 躲避
 evaluate [ ] vt.评价, 估计, 求...的值v.评价
 evaporate [] v.(使)蒸发, 消失
even [] adj.平的, 平滑的, 偶数的, 一致的, 平静的, 恰好
的, 平均的, 连贯的adv.[加强语气]甚至(...也), 连.
..都, 即使, 恰好, 正当vt.使平坦, 使相等vi.变平,
相等n.偶数, 偶校验

eventually  [] adv.最后, 终于
 everlasting [] adj.永恒的, 持久的, 无止境的, 耐用的
 evict [] v.驱逐, 逐出(租户), 收回(租屋、租地等)
 evoke [] vt.唤起, 引起, 博得
 evolution [] n.进展, 发展, 演变, 进化
 evolve [] v.(使)发展, (使)进展, (使)进化
 exacerbate [ ] vt.恶化, 增剧, 激怒, 使加剧, 使烦恼
 exaggerate [] v.夸大, 夸张
 exasperate [ ] v.激怒
 excavate [ ] v.挖掘, 开凿, 挖出, 挖空
 exceed [] vt.超越, 胜过vi.超过其他
 exceedingly [] adv.非常地, 极度地
 excel [ ] v.优秀, 胜过他人
 exception [] n.除外, 例外, 反对, 异议
 exceptional [] adj.例外的, 异常的
 excerpt [ ] n.vt.摘录, 引用
excess [] n.过度, 剩于, 无节制, 超过, 超额adj.过度的, 额外
的

exchange [] vt.交换, 调换, 兑换, 交流, 交易n.交换, 调换, 兑
换, 交流, 交易

 exclaim [] v.呼喊, 惊叫, 大声叫
 exclude [] vt.拒绝接纳, 把...排除在外, 排斥
exclusive [] adj.排外的, 孤高的, 唯我独尊的, 独占的, 唯一的,
高级的

 exclusively [] adv.排外地, 专有地
 excrement [ ] n.排泄物, 大便
excursion [] n.远足, 游览, 短程旅行, 远足队, 离题, [物]偏移,
漂移

execute [] vt.执行, 实行, 完成, 处死, 制成, [律]经签名盖章
等手续使(证书)生效

execution [] n.实行, 完成, 执行, 死刑, 制作, (武器等的)破坏效
果, 杀伤力

 executive [] adj.实行的, 执行的, 行政的n.执行者, 经理主管人员
 exemplify [ ] vt.例证, 例示, 作为...例子
 exempt [] v.免除adj.被免除的
exert [] vt.尽(力), 施加(压力等), 努力v.发挥, 竭尽全力,
尽

exhale [ ] v.呼气, 发出, 发散, <古>使蒸发
exhaust [] vt.用尽, 耗尽, 抽完, 使精疲力尽vi.排气n.排气, 排
气装置adj.用不完的, 不会枯竭的

 exhilarate [ ] vt.使高兴, 使愉快
 exhort [] v.劝诫, 忠告
exile [] n.放逐, 充军, 流放, 流犯, 被放逐者vt.放逐, 流放,
使背井离乡

 exorbitant [] adj.过度的, 过高的, 昂贵的
 exotic [] adj.异国情调的, 外来的, 奇异的
 expand [] vt.使膨胀, 详述, 扩张vi.张开, 发展
 expansion [] n.扩充, 开展, 膨胀, 扩张物, 辽阔, 浩瀚
 expedient [] adj.有利的n.权宜之计
 expedition [] n.远征, 探险队, 迅速, 派遣
 expel [] v.驱逐, 开除, 排出, 发射
expend [] vt.花费, 消耗, 支出, [海]把(暂时不用的绳)绕在杆
上

 expenditure [] n.支出, 花费
expert [] n.专家, 行家, [军](特等)射手adj.老练的, 内行的,
专门的vt.在...中当行家, 当专家

 expertise [] n.专家的意见, 专门技术
 expire [] v.期满, 终止, 呼气, 断气, 届满
 explanatory [] adj.说明的, 解释性
 explicit [] adj.外在的, 清楚的, 直率的, (租金等)直接付款的
 explode [] vt.使爆炸vi.爆炸, 爆发, 破除, 推翻, 激发
 exploit [] vt.开拓, 开发, 开采, 剥削, 用以自肥v.使用
 exploration [] n.探险, 踏勘, 探测, [医](伤处等的)探查, 探察术
 explore [] v.探险, 探测, 探究
 explosion [] n.爆发, 发出, 爆炸, [矿]煤气爆炸
 explosive [] adj.爆炸(性)的, 爆发(性)的, 暴露n.爆炸物, 炸药
 exponent [] n.解释者, 说明者, 代表者, 典型, 指数
 export [] vt.输出n.出口货, 输出, 出口, 出口商品v.出口
 expose [] vt.使暴露, 受到, 使曝光v.揭露
exposition [] n.博览会, 展览会, 说明, 曝露, [戏]展示部分, [音]
呈示部

expulsion  [] n.逐出, 开除
exquisite [] adj.优美的, 高雅的, 精致的, 剧烈的, 异常的, 细腻
的, 敏锐的

extend [] v.扩充, 延伸, 伸展, 扩大[军]使疏开, 给予, 提供,
演化出的全文, <英>[律]对(地产等)估价

 extensive [] adj.广大的, 广阔的, 广泛的
extent [] n.广度, 宽度, 长度, 范围, 程度, 区域, [律]<英>扣
押, <美>临时所有权令

exterior [] adj.外部的, 外在的, 表面的, 外交的, [建](适合)外
用的n.外部, 表面, 外型

 exterminate [] v.消除
external [] adj.外部的, 客观的, [医]外用的, 外国的, 表面的n.
外部, 外面

 extinct [] adj.熄灭的, 灭绝的, 耗尽的vt.<古>使熄灭
 extinguish [] vt.熄灭, 消灭, 压制, 使黯然失色, 偿清
 extinguisher [] n.熄灭者, 灭火器
 extol [ ] v.赞美
 extort [] v.敲诈, 逼取, 强取, 勒索
extra [] adj.额外的, 不包括在价目内的, 特大的, 特佳的adv.
特别地, 非常, 另外n.额外的人(或物), (报纸)号外,
上等产品, (电影)临时演员

extract [] n.精, 汁, 榨出物, 摘录, 选粹vt.拔出, 榨取, 开方,
求根, 摘录, 析取, 吸取

 extravagant [ ] adj.奢侈的, 浪费的, 过分的, 放纵的
extreme [] adj.尽头的, 极端的, 极度的, 偏激的, 最后的n.极
端, 极端的事物

 exuberant [ ] adj.繁茂的, 丰富的, 非凡的, (语言等)华而不实的
eye [] n.眼睛, 视力, 眼光, 观点, 见解, 眼状物, 风吹来的
方向, [气]风眼vt.看, 注视, 在...上打眼

 fabric [] n.织品, 织物, 布, 结构, 建筑物, 构造
 fabricate [] vt.制作, 构成, 捏造, 伪造, 虚构
fabulous [] adj.寓言中的, 寓言般的, 神话般的, 传统上的, 惊人
的, 难以置信的

face [] n.脸, 面容, 表情, 威信, 正面, 地形, 外观vt.面对,
面向, 面临, 承认, 抹盖vi.朝, 向

facet [ ] n.(多面体的)面, (宝石等的)刻面, 小平面, 方面, 琢
面vt.在...上刻画

facilitate [ ] vt.（不以人作主语的）使容易, 使便利, 推动, 帮助,
使容易, 促进

facility [] n.容易 , 简易, 灵巧, 熟练, 便利, 敏捷, 设备, 工具
 facsimile [ ] n.摹写, 传真
 factor [] n.因素, 要素, 因数, 代理人
 factual [ ] adj.事实的, 实际的
faculty [ ] n.才能, 本领, 能力, 全体教员, (大学的)系, 科, (
授予的)权力

fade [] vi.(声音等)减弱下去, 褪色, 消失, 枯萎, 凋谢vt.使
褪色n.淡入, 淡出adj.乏味的, 平淡的

 Fahrenheit [] adj.华氏温度计的n.华氏温度计, 华氏温度计
faint [] n.昏晕, 昏倒adj.虚落地, 衰弱的, 软弱的, 无力的,
微弱的, 暗淡的, 模糊的vi.昏晕, 昏倒, 变得微弱,
变得没气力

fairly [] adv.公正地, 正当的, 公平对待某人, 公平地, 相当
地, 还算, 清楚地

 faith [] n.信任, 信念, 宗教信仰, 忠实, 保证, 诺言, 约定
fake [] n.假货, 欺骗adj.假的vt.伪造, 赝造, 捏造, 假造,
仿造vi.伪装

fall [ ] n.秋天, 落下, 瀑布, 降低, 落差, 采伐量, 堕落, 下
降vi.倒下, 落下, 来临, 失守, 变成, 垮台, 下跌,
阵亡vt.<美><英方>击倒, 砍倒(树木)adj.秋天的

 fallacy [] n.谬误, 谬论
 fallible [ ] adj.易错的, 可能犯错的
 falsify [ ] v.伪造
falter [] vt.支吾地说, 结巴地讲出vi.支吾, 蹒跚踉跄, 摇摆,
(声音)颤抖n.颤抖, 支吾, 踌躇

fame [] n.名声, 名望, 传说, <古>传闻vt.(常用被动语态)使
闻名, 使有名望, 盛传

familiar [] adj.熟悉的, 常见的, 听惯的, 亲近的, 随便的n.密
友, 熟客, 常客

 familiarity [ ] n.熟悉, 通晓, 亲密, 熟悉, 精通
 famine [] n.饥荒, <古>饥饿, 严重的缺乏
 fanatic [] n.狂热者, 盲信者, 入迷者adj.狂热的, 盲信的
fancy [] adj.奇特的, 异样的vt.想象, 设想, 认为, 爱好, 自
负n.爱好, 迷恋, 想象力

fantastic [ ] adj.幻想的, 奇异的, 稀奇古怪的, 荒谬的, 空想的
 fantasy [] n.幻想, 白日梦
fare [] n.费用, 旅客, 食物vi.遭遇, 进展, 进步, 经营, 过
活

farewell [] n.辞别, 再见, 再会int.再会, 别了!(常含有永别或不
容易再见面的意思)

 fascinate [ ] vt.使着迷, 使神魂颠倒vi.入迷, 极度迷人的
 fascinating [] adj.迷人的, 醉人的, 着魔的
fastidious [] adj.难取悦的, 挑剔的, 苛求的, (微生物等)需要复杂
营养地

fatal [ ] adj.致命的, 重大的, 命运注定的, 不幸的, 致命的,
毁灭性的

fathom [] n.长度单位(英尺)vt.测量深度, 看穿, 彻底了解vi.
测深, 进行探索

fatigue [ ] n.疲乏, 疲劳, 累活, [军]杂役vt.使疲劳, 使心智衰
弱vi.疲劳

fatty [ ] adj.脂肪的, 含脂肪的, 脂肪状的, [医]脂肪过多n.胖
子

 fatuous [] adj.愚昧的, 昏庸的, 发呆的, 愚笨的, 自满的
 fault [] n.过错, 缺点, 故障, 毛病vt.挑剔vi.弄错
 fauna [] n.动物群, 动物区系, 动物志
 favour [] n.亲切, 宠爱
 feasible [ ] adj.可行的, 切实可行的
feast [] n.节日, 盛宴, 筵席, 宴会, 酒席vt.盛宴, 款待, 享
乐, 请客vi.参加宴会, 享受

feat [] n.技艺, 功绩, 武艺, 壮举, 技艺表演adj.漂亮的, 合
适的

feature [] n.面貌的一部分(眼,口,鼻等)特征, 容貌, 特色, 特写
vt.是...的特色, 特写, 放映vi.起重要作用

federal [ ] adj.联邦的, 联合的, 联邦制的, 同盟的n.(南北战争
时期)北部联邦同盟盟员北京连邦软件产业发展公司，
国内主要的正版软件经销商

 federation [] n.同盟, 联邦, 联合, 联盟
 fee [ ] n.费(会费、学费等), 酬金
 feeble [] adj.虚弱的, 衰弱的, 无力的, 微弱的, 薄弱的
 feedback [] n.[无]回授, 反馈, 反应
feel [] vt.摸, 触, 试探, 感觉, 觉得, 触摸, 以为vi.有知
觉, (人)有某种感觉, 摸索, 同情n.感觉, 觉得, 触摸

fellowship [ ] n.伙伴关系, 交情, 团体, 奖学金, 友谊
female [ ] n.女性, 女人, 雌兽adj.女性的, 女子的, 妇女的, 雌
的, 柔弱的, (声, 色)柔和的

 feminine [] adj.妇女(似)的, 娇柔的, 阴性的, 女性的
 femur [] n.[解]大腿骨, 腿节, [动](昆虫的)腿节, 股节
fend [] vt.保护, 谋生, 供养, 挡开vi.<英>努力, 力争, 供
养, 照料

 fermentation [] n.发酵
ferocious [] adj.凶恶的, 残忍的, 凶猛的, <口>十分强烈的, 极度
的

ferry [] n.摆渡, 渡船, 渡口vt.渡运, (乘渡船)渡过, 运送vi.
摆渡, (船)来往行驶

 fertile [ ] adj.肥沃的, 富饶的, 能繁殖的
 fervent [ ] adj.炽热的
 fester [] n.脓疮vi.溃烂, 化脓vt.使烦恼, 使溃烂
festival [] n.节日, 喜庆日, 音乐节, 戏剧节, 喜庆, 欢宴, 欢乐
adj.节日的, 快乐的

 festivity [] n.欢宴, 欢庆
fetch [] vt.接来, 取来, 带来, 售得, 引出, 吸引, 到达, 演
绎出vi.取物, 绕道而行n.取得, 拿, 诡计, 魂

 fetter [] n.[常用复]脚镣, 羁绊, 束缚vt.束缚, 加脚镣
 fetus [] n.胎儿
feud [] n.不和, (部落或家族间的)世仇, 封地, 争执vi.长期
不和, 长期争斗

 fiance [] n.<法>未婚夫
 fibre [] n.纤维, 构造, 纤维制品, [植]须根
 fickle [ ] adj.(在感情等方面)变幻无常的, 浮躁的, 薄情的
 fiction [] n.虚构, 编造, 小说
fidelity [] n.忠实, 诚实, 忠诚, 保真度, (收音机, 录音设备等
的)逼真度, 保真度, 重现精度

fidget [ ] vi.坐立不安, 烦躁, 慌张, (不安地或心不在焉地)弄,
玩弄 vt.使烦乱, 使不安n.坐立不安, 烦躁, 不安定

fierce [] adj.凶猛的, 猛烈的, 热烈的, 暴躁的<美>极讨厌的,
难受的, <英方>精力旺盛的

figure [] n.外形, 轮廓, 体形, 图形, 画像, 数字, 形状, 身份
vt.描绘, 塑造, 表示, 象征, 演算, 认为vi.出现, 考
虑, 出名, 扮演角色

 filament [] n.细丝, 灯丝
file [ ] n.文件, 档案, 文件夹, 卷宗, 锉刀vt.把...归档, 提
出(申请等), 锉, 琢磨vi.列队行进, 用锉刀锉

filter [] n.滤波器, 过滤器, 滤光器, 筛选vt.过滤, 渗透, 用
过滤法除去vi.滤过, 渗入, (消息等)走漏, 慢慢传开

 filth [] n.污秽, 污物, 不洁, 猥亵
finance [] n.财政, 金融, 财政学vt.供给...经费, 负担经费vi.
筹措资金

 financial [ ] adj.财政的, 金融的
 finicky [] adj.过分注意的, 过分讲究的, 过分周到的
 finite [ ] adj.有限的, [数]有穷的, 限定的
 firearm [] n.火器, 枪炮
 fist [ ] n.拳头, 手, 抓住, 抓牢vt.拳打, 握成拳, 紧握
fit [ ] n.突然发作, 适合, 痉挛, 一阵adj.合适的, 恰当的,
健康的, ,准备好的vt.适合, 安装, 使合身, 使适应,
使合格vi.适合, 符合

fitting [] adj.适合的, 相称的, 适宜的n.试穿, 试衣, 装配, 装
置

fixture [] n.固定设备, 预定日期, 比赛时间, [机]装置器, 工作
夹具

flabby [] adj.优柔寡断的性格(或人), 软弱的, 没气力的, 不稳
的, (肌肉等)不结实的, 松弛的

 flagstone [] n.石板
 flake [] n.薄片v.使成薄片, 剥落, 雪片般落下
 flame [] n.火焰, 光辉, 光芒, 热情, 激情
flank [] n.腰窝, 侧面, 军队侧翼, 侧腹, 胁, 腰窝肉vt.在...
的侧面, 侧翼包围, 守侧面vi.侧面与...相接

flap [] n.拍打, 拍打声, 副翼v.拍打, 鼓翼而飞, 飘动, 拉下
(帽)的边, 扔, 掷

flare [] n.闪光, 闪耀vi.闪光, 突然烧起来, 闪耀vt.使闪耀,
使张开

flash [] [计]Macromedia 公司开发的动画编辑工具n.闪光, 闪
现, 一瞬间vi.闪光, 闪现, 反射, 使迅速传便vt.使闪
光, 反射adj.闪光的, 火速的

 flask [] n.瓶, 长颈瓶, 细颈瓶, 烧瓶, 小水瓶
flatter [] vt.过分夸赞, 奉承, 阿谀, 使高兴, 使满意, (画, 肖
像上的形象)胜过(真人或实物)

 flaunt [] n.招展, 招摇, 炫耀, 飘扬v.挥动, 夸耀, 炫耀, 飘扬
 flavour [] n.滋味, 香味
flaw [ ] n.缺点, 裂纹, 瑕疵, 一阵狂风vt.使破裂, 使有缺陷,
使无效vi.生裂缝, 变的有缺陷

 flee [] vt.逃避, 逃跑, 逃走vi.消散, 逃, 消失
fleet [ ] n.舰队(尤指有固定活动地区的舰队), 港湾, 小河adj.
快速的, 敏捷的, 浅的adv.浅vt.消磨vi.疾驰, 飞逝,
掠过

 fleeting [] adj.飞逝的；短暂的
flesh [] n.肉, (供食用的)兽肉, 肉体, 肉欲, 果肉, 蔬菜的嫩
部, 亲属, 人体vt.以肉喂(猎犬等), 使肥, 赋以血肉
vi.长胖

flexible [ ] adj.柔韧性, 易曲的, 灵活的, 柔软的, 能变形的, 可
通融的

flick [] n.(用鞭)快速的轻打, 轻打声, 弹开v.轻弹, 轻轻拂
去, 忽然摇动, (翅)拍动, (旗)飘扬

flicker [] n.扑动, 闪烁, 闪光, 颤动vi.闪动, 闪烁, 摇动, 扑
动翅膀, [美俚]昏倒, 假装昏倒vt.使摇曳, 使闪烁

flimsy [] adj.易坏的, 脆弱的, 浅薄的, 没有价值的, 不足信
的, (人)浮夸的n.薄纸, 描图用薄纸, 薄纸稿纸

fling [] n.投, 掷, 猛冲, 暴躁的行动, 急冲, 嘲弄, 讥笑vt.
猛投, 抛, 掷, 使陷入, 挥动, 嘲笑, 扫视vi.猛冲,
直冲, 急行

flip [] vt.掷, 弹, 轻击, (用鞭等)抽打, 空翻vi.用指轻弹,
抽打, 翻动书页(或纸张), 蹦跳n.抛, 弹, 筋斗adj.无
礼的, 冒失的, 轻率的

flirt [ ] vt.忽然弹出, 挥动vi.调情, 摇晃的移动, 玩弄, 摇晃
地摆动, 摆动, 轻率地对待n.卖弄风情的人, 调情的人

float [] n.漂流物, 浮舟, 漂浮, 浮萍, 彩车vi.浮动, 飘浮,
散播, 摇摆, 漂浮, 动摇(计划等)付诸实行vt.使漂浮,
容纳, 淹没, 发行, 实行, 用水注满

 flock [] n.羊群, (禽、畜等的)群, 大量, 众多v.聚结
 flora [] n.[罗神]花神
 flour [] n.面粉
flourish [] vi.繁荣, 茂盛, 活跃, 手舞足蹈, 兴旺, 处于旺盛时
期vt.挥动, 夸耀n.茂盛, 兴旺, 华饰, 繁荣

flow [] n.流程, 流动, (河水)泛滥, 洋溢vi.流动, 涌流, 川
流不息, 飘扬vt.溢过, 淹没

 flu [] n.流感
fluctuate [ ] vi.变动, 波动, 涨落, 上下, 动摇vt.使动摇, 使波
动, 使起伏

 fluent [] adj.流利的, 流畅的
fluff [] n.软毛, 柔毛, 绒毛, 错误, 无价值的东西vi.起毛,
变松, 出错vt.使起毛, 抖松, 念错(台词)

fluid [] n.流动性, 流度adj.流动的, 不固定的, 可改变的, 可
另派用场的, 流畅的

 fluorescent [ ] adj.荧光的, 莹光的
flush [] n.奔流, 晕红, 激动, 萌芽, 活力旺盛, 发烧, 一手同
花的五张牌, 惊鸟adj.挥霍的, 直接的, 丰足的, 泛滥
的adv.齐平地, 直接地vi.(脸)发红, 奔涌, 充沛, 惊
飞vt.淹没, 冲洗, 使脸红, 使齐平, 使惊飞, 使激动

flutter [] n.摆动, 鼓翼, 烦扰vi.鼓翼, 飘动, 悸动, 乱跳, 烦
扰vt.拍(翅), 使焦急

flux [] n.涨潮, 变迁, [物]流量, 通量vi.熔化, 流出vt.使熔
融, 用焊剂处理

 flyover [ ] n(阅兵时)飞机编队低空飞行,<英>[交]跨线桥
foam [] n.泡沫, 水沫, 泡沫材料, 泡沫橡皮, 泡沫塑料vi.起
泡沫, 冒汗水, 吐白沫vt.使起泡沫

focus [] n.(兴趣活动等的)中心, 焦点, 焦距, [医]病灶, [地]
(地震的)震源vi.聚焦, 注视vt.使集中在焦点上, 定焦
点, 调焦, 集中

foible [ ] n.弱点, (性格上的)缺点, 自负的地方, 怪癖, 癖好,
(刀剑)自中部至尖端的部分

foil [ ] n.箔, 金属薄片, [建]叶形片, 烘托, 衬托vt.衬托,
阻止, 挡开, 挫败, 贴箔于

forecast [] n.先见, 预见, 预测, 预报vt.预想, 预测, 预报, 预
兆

 forefront [ ] n.最前部, 最前线, 最活动的中心
foremost [] adj.(位置或时间)最先的, 最初的, 最重要的adv.首要
地, 首先

 forensic [] adj.法院的, 适于法庭的, 公开辩论的n.辩论术
 forerunner [] n.先驱(者), 传令官, 预兆
 foresee [ ] vt.预见, 预知
 foreseeable [ ] adj.可预知的, 能预测的, 能看透的
forfeit [] n.(因犯罪.过失.违约等而)丧失的东西, 没收物, 罚款
vt.没收, 丧失adj.丧失了的

 forge [] v.稳步前进, 铸造, 伪造
forgive  [] vt.原谅, 饶恕, 宽免(某人)之债务
 formality [ ] n.拘谨, 礼节, 仪式, 正式手续, 拘泥形式
format [] n.开本, 版式, 形式, 格式vt.安排...的格局(或规格)
, [计]格式化(磁盘)

 formation [] n.形成, 构成, 编队
 former [] adj.从前的, 以前的n.形成者, 创造者, 模型, 样板
 formidable [] adj.强大的, 令人敬畏的, 可怕的, 艰难的
 formula [] n.公式, 规则, 客套语
 formulate [ ] vt.用公式表示, 明确地表达, 作简洁陈述v.阐明
 fort [ ] n.堡垒, 边界上的贸易站
 forte [ ] n.长处
 forthcoming [] adj.即将来临的n.来临
fortify [ ] vt.设防于, 增强(体力,结构等)使坚强, 增加, (酒)的
酒精含量vi.筑防御工事

 fortnight [ ] n.两星期
 forum [] n.古罗马城镇的广场(或市场), 论坛, 法庭, 讨论会
 fossil [] n.化石, 僵化的事物adj.化石的, 陈腐的, 守旧的
foster [] vt.养育, 抚育, 培养, 鼓励, 抱(希望) n.养育者, 鼓
励者

foul [] adj.污秽的, 邪恶的, 肮脏的, 淤塞的, 恶劣的vt.弄
脏, 妨害, 污蔑, 犯规, 淤塞vi.腐烂, 犯规, 缠结n.
犯规, 缠绕adv.违反规则地, 不正当地

 foundation [] n.基础, 根本, 建立, 创立, 地基, 基金, 基金会
 fountain [] n.泉水, 喷泉, 源泉
 fraction [] n.小部分, 片断, 分数
 fractionally [] adv 极少地；微小地
 fracture [] n.破裂, 骨折v.(使)破碎, (使)破裂
 fragile [ ] adj.易碎的, 脆的
 fragment [] n.碎片, 断片, 片段
 fragrance [] n.芬芳, 香气, 香味
 fragrant [] adj.芬芳的, 香的
frail [ ] adj.虚弱的, 脆弱的, (意志)薄弱的n.<美俚>少女, 少
妇, 灯心草篓

 framework [] n.构架, 框架, 结构
frantic  [] adj.狂乱的, 疯狂的
 fraud [] n.欺骗, 欺诈行为, 诡计, 骗子, 假货
 fraught [ ] adj.充满...的
freak [] n.怪诞的思想、行动或事件, 畸形人, 畸形的动物或植
物, 反复无常adj.奇异的, 反常的

 freight [ ] n.货物, 船货, 运费, 货运vt.装货, 使充满, 运送
 fret [ ] v.(使)烦恼, (使)焦急, (使)腐蚀, (使)磨损
 friction [] n.摩擦, 摩擦力
 fridge [] n.电冰箱
fringe [] n.边缘, 须边, 刘海adj.边缘的, 额外的v.在...上加
以缘饰, 成为...的边缘

 frontier [] n.国境, 边疆, 边境
 frost [] n.霜, 霜冻, 严寒v.结霜
 frown [] vi.皱眉, 蹙额, 不赞成, 反对v.皱眉
 frugal [ ] adj.节俭的, 朴素的
 fruition [] n.享用, 结果实, 成就, 实现
 frustrate [] v.挫败, 阻挠, 使感到灰心, 阻止
 fry [] n.油炸食物, 油炸锅, 鱼苗, 鱼秧v.油炸, 油煎
 fuel [] n.燃料vt.加燃料, 供以燃料vi.得到燃料
 fulfil [ ] vt.实践, 履行, 实行, 结束, 满足, 完成, 达到
fume [] n.(浓烈或难闻的)烟, 气体, 一阵愤怒(或不安)v.用烟
熏, 冒烟, 发怒

function [] n.官能, 功能, 作用, 职责, 典礼, 仪式, [数]函数
vi.(器官等)活动, 运行, 行使职责

 fundamental [] adj.基础的, 基本的n.基本原则, 基本原理
 funeral [ ] n.葬礼, 出殡
 funnel [] n.漏斗, 烟窗
 furious [] adj.狂怒的, 狂暴的, 激烈的, 热烈兴奋的, 极为激烈
 furnace [] n.炉子, 熔炉
 furnish [] vt.供应, 提供, 装备, 布置v.供给
 furor [ ] n.激怒, 狂热, (诗情的)激情
 furrow [] n.犁沟, 皱纹vt.犁, 耕, 弄绉
fury  [ ] n.狂怒, 狂暴, 激烈, 狂怒的人
 fuse [] n.保险丝, 熔丝v.熔合
 fusion [] n.熔化, 熔解, 熔合, 熔接
 fuss [] n.忙乱, 大惊小怪, 大惊小怪的人v.忙乱, 大惊小怪
 gaily [] adv.华丽地, 欢乐地
 galaxy [] n.星系, 银河, 一群显赫的人, 一系列光彩夺目的东西
 gale [ ] n.大风, (突发的)一阵
gallery [ ] n.走廊、戏院、教堂等中最高的楼座, 美术陈列室, 画
廊, 图库

 gamble [ ] n.冒险v.赌博, 投机, 孤注一掷
 gang [] n.(一)伙, (一)群
 gaol [ ] n.(<英>=jail)监狱, 拘留所vt.监禁
 gap [] n.缺口, 裂口, 间隙, 缝隙, 差距, 隔阂
 gape [] v.打呵欠n.呵欠
 garbage [] n.垃圾, 废物
 garlic [] n.[植]大蒜, (Akkuyn sadtium), 蒜头
 garment [ ] n.衣服, 外衣, 外表
 gasp [] vi.喘息, 气喘vt.气吁吁地说
 gaudy [] adj.华而不实的
 gauge [] n.标准尺, 规格, 量规, 量表v.测量
 gaunt [ ] adj.憔悴的
 gear [] n.齿轮, 传动装置v.调整, (使)适合, 换档
 gender [] n.[语法] 性, <口>性别, 性, 性交
 gene [] n.[遗传]因子, [遗传]基因
 generality [ ] n.一般性
 generalize [] vt.归纳, 概括, 推广, 普及
 generate [] vt.产生, 发生
 generic [] adj.[生物]属的, 类的, 一般的, 普通的, 非特殊的
 generous [] adj.慷慨的, 大方的, 有雅量的
 genetic [] adj.遗传的, 起源的
 genial [] adj.亲切的
 genius [] n.天才, 天赋, 天才人物
genocide  [] n.有计划的灭种和屠杀
 gentle [ ] adj.温和的, 文雅的
 genuine [] adj.真实的, 真正的, 诚恳的
 geology [ ] n.地质学, 地质概况
 geometry [ ] n.几何学
 germ [] n.微生物, 细菌
 gesture [] n.姿态, 手势, 表示v.作手势, 以手势表示
get [] vt.获得, 变成, 收获, 使得, 挣得, 受到(惩罚,打击
等), 染上, 抓住vi.到达, 成为, 变得n.生殖, 幼兽

ghastly [] adj.苍白的, 死人般的, 可怕的, 惊人的adv.可怖地,
惨白地

 gigantic [] adj.巨人般的, 巨大的
 giggle [ ] v.哈哈地笑n.傻笑
 gimmick [] n.暗机关vt.使暗机关
 gist [ ] n.要点, 要旨, 依据, [法律]诉讼主因
give [] n.弹性, 可弯性vt.给, 授予, 供给, 献出, 让步, 引
起, 发表, 捐助vi.捐赠, 让步

given [] adj.赠予的, 沉溺的, 特定的, 假设的vbl.give的过去
分词

 glacier [] n.冰河
 glamour [] n.[亦作glamor] 魔力, 魅力v.迷惑
 gland [] n.[解剖]腺, [机械]密封管
glare [] n.眩目的光, 显眼, 怒目而视, (冰等的表面)光滑的表
面v.闪耀

gleam [] n.微弱的闪光, 一丝光线, 瞬息的一现vi.闪烁, 隐约
地闪现vt.使发微光, 使闪烁

glide [] v.滑行, 悄悄地走, (时间)消逝, 滑翔n.滑行, 滑翔,
滑移, 滑音

 glimmer [] v.闪烁n.闪光
 glimpse [] n.一瞥, 一看v.瞥见
 glitter [] vi.闪闪发光, 闪烁, 闪光n.闪光
 global [ ] adj.球形的, 全球的, 全世界的
